customer_id,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment,clv,rfm_score
CUST035136,2023-09-16,3,2186.74,471,3,4,3,Loyal Customers,6560.219999999999,10
CUST035137,2024-11-23,2,1171.8899999999999,37,5,3,2,Loyal Customers,2343.7799999999997,10
CUST035138,2024-11-29,1,920.28,31,5,2,2,Others,920.28,9
CUST035139,2020-07-14,2,974.73,1630,1,3,2,At Risk,1949.46,6
CUST035140,2024-04-26,3,1415.6100000000001,248,4,4,3,Loyal Customers,4246.83,11
CUST035141,2020-02-21,1,1059.3000000000002,1774,1,2,2,Others,1059.3000000000002,5
CUST035142,2024-10-14,3,1878.02,77,5,4,3,Loyal Customers,5634.0599999999995,12
CUST035143,2021-11-06,1,992.74,1150,1,2,2,Others,992.74,5
CUST035144,2022-10-26,2,2352.08,796,2,3,4,At Risk,4704.16,9
CUST035145,2024-04-01,3,3958.8500000000004,273,4,4,5,Champions,11876.550000000001,13
CUST035146,2022-06-19,1,189.6,925,2,2,1,Others,189.6,5
CUST035147,2021-12-22,1,1730.52,1104,1,2,3,Others,1730.52,6
CUST035148,2023-09-28,2,892.96,459,3,3,2,Loyal Customers,1785.92,8
CUST035149,2024-05-26,2,1154.4299999999998,218,4,3,2,Loyal Customers,2308.8599999999997,9
CUST035150,2022-07-31,2,2019.12,883,2,3,3,At Risk,4038.24,8
CUST035152,2020-03-21,1,2891.3,1745,1,2,4,Others,2891.3,7
CUST035153,2024-04-11,4,3643.61,263,4,5,5,Champions,14574.44,14
CUST035154,2020-01-02,1,2396.6,1824,1,2,4,Others,2396.6,7
CUST035156,2023-04-02,5,3936.55,638,3,5,5,Loyal Customers,19682.75,13
CUST035157,2022-04-27,1,1139.65,978,2,2,2,Others,1139.65,6
CUST035159,2023-01-26,1,197.52,704,2,2,1,Others,197.52,5
CUST035161,2022-05-31,2,982.68,944,2,3,2,At Risk,1965.36,7
CUST035163,2023-01-13,2,1020.62,717,2,3,2,At Risk,2041.24,7
CUST035164,2024-04-02,2,1813.42,272,4,3,3,Loyal Customers,3626.84,10
CUST035165,2022-03-12,1,1251.4499999999998,1024,2,2,2,Others,1251.4499999999998,6
CUST035166,2022-03-20,3,3929.52,1016,2,4,5,At Risk,11788.56,11
CUST035167,2024-08-03,1,1487.67,149,5,2,3,Others,1487.67,10
CUST035168,2023-10-07,1,2033.0,450,3,2,3,Others,2033.0,8
CUST035169,2023-01-17,1,262.89,713,2,2,1,Others,262.89,5
CUST035170,2024-07-06,2,195.51,177,4,3,1,Loyal Customers,391.02,8
CUST035171,2023-12-02,3,3803.7,394,3,4,5,Loyal Customers,11411.099999999999,12
CUST035173,2024-09-24,3,1825.02,97,5,4,3,Loyal Customers,5475.0599999999995,12
CUST035174,2022-07-15,2,1101.35,899,2,3,2,At Risk,2202.7,7
CUST035175,2022-08-02,1,390.51,881,2,2,1,Others,390.51,5
CUST035176,2024-06-08,1,242.32,205,4,2,1,Others,242.32,7
CUST035177,2021-07-05,3,5217.92,1274,1,4,5,At Risk,15653.76,10
CUST035178,2023-10-20,4,7227.18,437,3,5,5,Loyal Customers,28908.72,13
CUST035179,2023-10-11,3,2872.73,446,3,4,4,Loyal Customers,8618.19,11
CUST035180,2022-10-23,2,2717.95,799,2,3,4,At Risk,5435.9,9
CUST035181,2023-12-22,3,4571.18,374,4,4,5,Champions,13713.54,13
CUST035182,2021-11-25,2,1763.7199999999998,1131,1,3,3,At Risk,3527.4399999999996,7
CUST035183,2023-04-06,1,503.86,634,3,2,1,Others,503.86,6
CUST035184,2023-07-24,4,2200.1400000000003,525,3,5,3,Loyal Customers,8800.560000000001,11
CUST035185,2023-05-14,4,4100.88,596,3,5,5,Loyal Customers,16403.52,13
CUST035186,2023-12-24,2,2268.3,372,4,3,4,Loyal Customers,4536.6,11
CUST035187,2024-05-30,5,3184.6000000000004,214,4,5,4,Champions,15923.000000000002,13
CUST035190,2023-02-23,2,1125.52,676,2,3,2,At Risk,2251.04,7
CUST035191,2024-12-09,1,633.0,21,5,2,1,Others,633.0,8
CUST035192,2023-02-21,2,863.47,678,2,3,2,At Risk,1726.94,7
CUST035193,2024-08-04,2,1879.1399999999999,148,5,3,3,Loyal Customers,3758.2799999999997,11
CUST035194,2024-02-11,2,3455.24,323,4,3,5,Loyal Customers,6910.48,12
CUST035195,2022-05-16,2,1658.47,959,2,3,3,At Risk,3316.94,8
CUST035196,2021-11-17,1,2521.15,1139,1,2,4,Others,2521.15,7
CUST035197,2024-12-13,4,2013.37,17,5,5,3,Loyal Customers,8053.48,13
CUST035198,2022-09-04,2,783.28,848,2,3,2,At Risk,1566.56,7
CUST035199,2022-08-14,1,582.64,869,2,2,1,Others,582.64,5
CUST035200,2022-07-03,1,711.26,911,2,2,2,Others,711.26,6
CUST035201,2024-05-20,3,5237.51,224,4,4,5,Champions,15712.53,13
CUST035202,2022-05-25,4,3562.42,950,2,5,5,At Risk,14249.68,12
CUST035203,2024-08-17,2,1390.45,135,5,3,2,Loyal Customers,2780.9,10
CUST035204,2020-03-23,1,1320.92,1743,1,2,2,Others,1320.92,5
CUST035205,2022-08-06,2,1792.6999999999998,877,2,3,3,At Risk,3585.3999999999996,8
CUST035206,2024-09-28,4,2426.12,93,5,5,4,Champions,9704.48,14
CUST035207,2024-04-11,3,2976.9199999999996,263,4,4,4,Champions,8930.759999999998,12
CUST035209,2023-12-28,3,2024.19,368,4,4,3,Loyal Customers,6072.57,11
CUST035210,2021-03-06,1,1236.64,1395,1,2,2,Others,1236.64,5
CUST035211,2022-10-10,1,497.15999999999997,812,2,2,1,Others,497.15999999999997,5
CUST035212,2021-11-25,2,2740.62,1131,1,3,4,At Risk,5481.24,8
CUST035213,2023-05-15,4,3204.1899999999996,595,3,5,4,Loyal Customers,12816.759999999998,12
CUST035214,2023-07-03,2,3047.69,546,3,3,4,Loyal Customers,6095.38,10
CUST035215,2024-10-05,3,2854.13,86,5,4,4,Champions,8562.39,13
CUST035216,2023-08-02,4,6553.5,516,3,5,5,Loyal Customers,26214.0,13
CUST035217,2021-06-21,1,22.7,1288,1,2,1,Others,22.7,4
CUST035218,2024-02-01,1,1145.6999999999998,333,4,2,2,Others,1145.6999999999998,8
CUST035219,2023-11-12,2,689.39,414,3,3,1,Loyal Customers,1378.78,7
CUST035220,2023-11-23,5,4557.65,403,3,5,5,Loyal Customers,22788.25,13
CUST035221,2024-04-21,2,2042.1799999999998,253,4,3,3,Loyal Customers,4084.3599999999997,10
CUST035222,2023-06-10,3,2425.64,569,3,4,4,Loyal Customers,7276.92,11
CUST035223,2022-12-08,1,703.76,753,2,2,2,Others,703.76,6
CUST035224,2021-05-16,1,436.96,1324,1,2,1,Others,436.96,4
CUST035225,2022-06-14,2,738.69,930,2,3,2,At Risk,1477.38,7
CUST035226,2020-03-06,1,5.23,1760,1,2,1,Others,5.23,4
CUST035227,2024-11-08,1,431.37,52,5,2,1,Others,431.37,8
CUST035228,2023-12-22,1,561.44,374,4,2,1,Others,561.44,7
CUST035229,2024-04-23,2,123.49000000000001,251,4,3,1,Loyal Customers,246.98000000000002,8
CUST035230,2020-02-11,1,61.98,1784,1,2,1,Others,61.98,4
CUST035231,2024-05-09,4,3756.42,235,4,5,5,Champions,15025.68,14
CUST035232,2024-08-19,4,1311.35,133,5,5,2,Loyal Customers,5245.4,12
CUST035233,2024-11-16,6,5003.55,44,5,5,5,Champions,30021.300000000003,15
CUST035234,2022-12-28,1,505.24,733,2,2,1,Others,505.24,5
CUST035235,2024-04-18,1,130.2,256,4,2,1,Others,130.2,7
CUST035236,2022-09-23,2,1728.7,829,2,3,3,At Risk,3457.4,8
CUST035237,2024-01-21,2,3982.95,344,4,3,5,Loyal Customers,7965.9,12
CUST035239,2022-11-23,2,381.19,768,2,3,1,At Risk,762.38,6
CUST035241,2022-04-08,1,525.45,997,2,2,1,Others,525.45,5
CUST035242,2022-02-10,2,1180.36,1054,2,3,2,At Risk,2360.72,7
CUST035243,2020-03-05,1,599.08,1761,1,2,1,Others,599.08,4
CUST035244,2023-06-04,1,85.8,575,3,2,1,Others,85.8,6
CUST035245,2022-08-21,1,813.0,862,2,2,2,Others,813.0,6
CUST035246,2024-08-07,3,1765.48,145,5,4,3,Loyal Customers,5296.4400000000005,12
CUST035247,2024-04-05,2,2659.74,269,4,3,4,Loyal Customers,5319.48,11
CUST035248,2023-11-20,3,2786.6099999999997,406,3,4,4,Loyal Customers,8359.829999999998,11
CUST035249,2022-01-08,2,2529.8700000000003,1087,1,3,4,At Risk,5059.740000000001,8
CUST035250,2023-09-11,1,8.75,476,3,2,1,Others,8.75,6
CUST035252,2024-01-31,3,929.8,334,4,4,2,Loyal Customers,2789.3999999999996,10
CUST035253,2024-12-03,2,1695.08,27,5,3,3,Loyal Customers,3390.16,11
CUST035254,2021-03-19,1,1021.35,1382,1,2,2,Others,1021.35,5
CUST035255,2024-09-10,2,1371.22,111,5,3,2,Loyal Customers,2742.44,10
CUST035256,2021-05-05,1,56.51,1335,1,2,1,Others,56.51,4
CUST035257,2024-01-25,3,1050.89,340,4,4,2,Loyal Customers,3152.67,10
CUST035258,2022-04-13,1,1489.0,992,2,2,3,Others,1489.0,7
CUST035259,2024-10-06,3,2531.34,85,5,4,4,Champions,7594.02,13
CUST035260,2023-11-05,3,1066.8,421,3,4,2,Loyal Customers,3200.3999999999996,9
CUST035261,2024-03-25,4,3875.35,280,4,5,5,Champions,15501.4,14
CUST035262,2024-11-30,4,3178.4700000000003,30,5,5,4,Champions,12713.880000000001,14
CUST035263,2023-08-04,3,1856.07,514,3,4,3,Loyal Customers,5568.21,10
CUST035264,2022-10-03,2,1355.28,819,2,3,2,At Risk,2710.56,7
CUST035265,2023-11-18,4,2031.26,408,3,5,3,Loyal Customers,8125.04,11
CUST035266,2024-02-07,1,2285.8,327,4,2,4,Others,2285.8,10
CUST035267,2022-11-14,4,4358.610000000001,777,2,5,5,At Risk,17434.440000000002,12
CUST035268,2021-01-18,1,966.9499999999999,1442,1,2,2,Others,966.9499999999999,5
CUST035269,2024-03-05,4,8125.700000000001,300,4,5,5,Champions,32502.800000000003,14
CUST035270,2022-04-04,2,2907.8,1001,2,3,4,At Risk,5815.6,9
CUST035271,2022-11-19,1,424.4,772,2,2,1,Others,424.4,5
CUST035272,2024-05-30,4,4438.42,214,4,5,5,Champions,17753.68,14
CUST035273,2021-04-16,1,576.35,1354,1,2,1,Others,576.35,4
CUST035274,2021-09-20,2,3002.21,1197,1,3,4,At Risk,6004.42,8
CUST035275,2022-12-31,2,226.39,730,2,3,1,At Risk,452.78,6
CUST035276,2024-07-27,4,3925.9,156,5,5,5,Champions,15703.6,15
CUST035277,2024-07-25,2,543.56,158,5,3,1,Loyal Customers,1087.12,9
CUST035278,2024-11-16,3,1546.6499999999999,44,5,4,3,Loyal Customers,4639.95,12
CUST035279,2024-01-20,2,982.9200000000001,345,4,3,2,Loyal Customers,1965.8400000000001,9
CUST035280,2024-02-28,2,1234.6299999999999,306,4,3,2,Loyal Customers,2469.2599999999998,9
CUST035281,2024-07-09,1,741.36,174,5,2,2,Others,741.36,9
CUST035283,2024-09-28,2,1466.02,93,5,3,3,Loyal Customers,2932.04,11
CUST035284,2023-06-19,2,1082.38,560,3,3,2,Loyal Customers,2164.76,8
CUST035285,2024-04-06,1,733.2,268,4,2,2,Others,733.2,8
CUST035286,2024-02-21,3,1900.69,313,4,4,3,Loyal Customers,5702.07,11
CUST035287,2024-03-08,2,1140.74,297,4,3,2,Loyal Customers,2281.48,9
CUST035288,2023-10-23,1,926.04,434,3,2,2,Others,926.04,7
CUST035289,2024-05-26,2,1853.86,218,4,3,3,Loyal Customers,3707.72,10
CUST035290,2022-12-02,4,2910.23,759,2,5,4,At Risk,11640.92,11
CUST035291,2023-10-13,1,227.65,444,3,2,1,Others,227.65,6
CUST035292,2024-01-14,1,1018.24,351,4,2,2,Others,1018.24,8
CUST035293,2022-05-13,1,611.2,962,2,2,1,Others,611.2,5
CUST035294,2023-01-29,1,629.5,701,2,2,1,Others,629.5,5
CUST035295,2024-04-25,3,2872.7,249,4,4,4,Champions,8618.099999999999,12
CUST035296,2022-11-11,3,2881.67,780,2,4,4,At Risk,8645.01,10
CUST035297,2024-12-24,3,4283.3,6,5,4,5,Champions,12849.900000000001,14
CUST035298,2023-03-05,3,2521.24,666,3,4,4,Loyal Customers,7563.719999999999,11
CUST035299,2022-09-09,3,3997.95,843,2,4,5,At Risk,11993.849999999999,11
CUST035300,2020-05-16,1,215.84,1689,1,2,1,Others,215.84,4
CUST035301,2022-01-16,1,1030.32,1079,1,2,2,Others,1030.32,5
CUST035302,2020-02-18,1,271.86,1777,1,2,1,Others,271.86,4
CUST035304,2024-04-08,3,2707.02,266,4,4,4,Champions,8121.0599999999995,12
CUST035305,2024-10-22,2,560.2900000000001,69,5,3,1,Loyal Customers,1120.5800000000002,9
CUST035306,2023-08-28,4,3841.7200000000003,490,3,5,5,Loyal Customers,15366.880000000001,13
CUST035307,2024-07-09,3,1675.12,174,5,4,3,Loyal Customers,5025.36,12
CUST035308,2024-12-05,4,2632.78,25,5,5,4,Champions,10531.12,14
CUST035310,2024-11-11,1,810.0,49,5,2,2,Others,810.0,9
CUST035311,2024-06-09,2,4327.3,204,4,3,5,Loyal Customers,8654.6,12
CUST035312,2021-11-03,3,2527.49,1153,1,4,4,At Risk,7582.469999999999,9
CUST035315,2022-08-27,2,1121.31,856,2,3,2,At Risk,2242.62,7
CUST035317,2023-02-17,1,71.84,682,2,2,1,Others,71.84,5
CUST035318,2023-04-03,1,2434.55,637,3,2,4,Others,2434.55,9
CUST035319,2021-01-27,2,3375.99,1433,1,3,5,At Risk,6751.98,9
CUST035320,2024-12-23,4,2644.96,7,5,5,4,Champions,10579.84,14
CUST035321,2024-12-04,2,699.71,26,5,3,2,Loyal Customers,1399.42,10
CUST035322,2024-05-24,2,1731.7,220,4,3,3,Loyal Customers,3463.4,10
CUST035323,2022-10-25,3,3964.27,797,2,4,5,At Risk,11892.81,11
CUST035324,2023-07-28,2,630.79,521,3,3,1,Loyal Customers,1261.58,7
CUST035325,2024-04-23,8,9125.97,251,4,5,5,Champions,73007.76,14
CUST035328,2023-10-10,4,2483.62,447,3,5,4,Loyal Customers,9934.48,12
CUST035329,2023-08-06,2,2314.77,512,3,3,4,Loyal Customers,4629.54,10
CUST035330,2024-09-05,4,3439.09,116,5,5,5,Champions,13756.36,15
CUST035331,2023-07-05,4,2429.4,544,3,5,4,Loyal Customers,9717.6,12
CUST035332,2022-03-07,1,412.95000000000005,1029,2,2,1,Others,412.95000000000005,5
CUST035333,2024-08-02,3,1056.1100000000001,150,5,4,2,Loyal Customers,3168.3300000000004,11
CUST035334,2022-04-17,2,5243.96,988,2,3,5,At Risk,10487.92,10
CUST035335,2021-10-13,1,531.14,1174,1,2,1,Others,531.14,4
CUST035336,2023-08-26,4,4105.79,492,3,5,5,Loyal Customers,16423.16,13
CUST035337,2022-08-15,2,2633.4700000000003,868,2,3,4,At Risk,5266.9400000000005,9
CUST035338,2021-04-26,1,1951.8,1344,1,2,3,Others,1951.8,6
CUST035339,2022-12-28,4,5722.04,733,2,5,5,At Risk,22888.16,12
CUST035340,2023-02-06,2,868.8600000000001,693,2,3,2,At Risk,1737.7200000000003,7
CUST035341,2022-08-28,2,788.22,855,2,3,2,At Risk,1576.44,7
CUST035342,2022-10-08,1,1494.3000000000002,814,2,2,3,Others,1494.3000000000002,7
CUST035343,2022-11-13,1,1301.9499999999998,778,2,2,2,Others,1301.9499999999998,6
CUST035344,2023-11-07,2,207.76,419,3,3,1,Loyal Customers,415.52,7
CUST035345,2024-09-02,3,3574.0299999999997,119,5,4,5,Champions,10722.09,14
CUST035346,2022-08-14,1,150.32999999999998,869,2,2,1,Others,150.32999999999998,5
CUST035347,2024-02-03,3,3050.44,331,4,4,4,Champions,9151.32,12
CUST035348,2022-09-19,1,340.34,833,2,2,1,Others,340.34,5
CUST035349,2023-04-20,2,373.73,620,3,3,1,Loyal Customers,747.46,7
CUST035350,2022-03-07,1,723.7,1029,2,2,2,Others,723.7,6
CUST035351,2023-08-12,1,636.7,506,3,2,1,Others,636.7,6
CUST035352,2024-09-16,2,1603.1000000000001,105,5,3,3,Loyal Customers,3206.2000000000003,11
CUST035353,2023-12-14,2,1948.01,382,4,3,3,Loyal Customers,3896.02,10
CUST035354,2021-05-24,2,1420.5400000000002,1316,1,3,3,At Risk,2841.0800000000004,7
CUST035356,2024-09-16,5,5741.780000000001,105,5,5,5,Champions,28708.9,15
CUST035357,2022-04-28,2,2729.21,977,2,3,4,At Risk,5458.42,9
CUST035358,2024-10-28,2,900.7,63,5,3,2,Loyal Customers,1801.4,10
CUST035359,2024-07-13,2,525.84,170,5,3,1,Loyal Customers,1051.68,9
CUST035361,2021-07-01,1,1411.3,1278,1,2,3,Others,1411.3,6
CUST035363,2024-03-15,2,3648.34,290,4,3,5,Loyal Customers,7296.68,12
CUST035364,2023-01-18,3,4350.29,712,2,4,5,At Risk,13050.869999999999,11
CUST035365,2022-07-26,3,1919.9199999999998,888,2,4,3,At Risk,5759.759999999999,9
CUST035366,2023-11-30,1,60.239999999999995,396,3,2,1,Others,60.239999999999995,6
CUST035367,2023-04-04,2,2453.83,636,3,3,4,Loyal Customers,4907.66,10
CUST035368,2024-08-30,2,2529.94,122,5,3,4,Loyal Customers,5059.88,12
CUST035369,2023-01-02,2,2387.08,728,2,3,4,At Risk,4774.16,9
CUST035370,2024-10-17,3,999.8399999999999,74,5,4,2,Loyal Customers,2999.5199999999995,11
CUST035371,2024-09-21,3,683.8399999999999,100,5,4,1,Loyal Customers,2051.5199999999995,10
CUST035372,2023-02-10,3,919.35,689,2,4,2,At Risk,2758.05,8
CUST035373,2020-09-07,1,1581.25,1575,1,2,3,Others,1581.25,6
CUST035374,2022-04-04,2,1423.5900000000001,1001,2,3,3,At Risk,2847.1800000000003,8
CUST035375,2024-03-27,4,3866.21,278,4,5,5,Champions,15464.84,14
CUST035376,2024-12-25,3,2016.55,5,5,4,3,Loyal Customers,6049.65,12
CUST035377,2021-10-12,2,1758.27,1175,1,3,3,At Risk,3516.54,7
CUST035378,2023-08-12,1,1434.09,506,3,2,3,Others,1434.09,8
CUST035379,2024-02-28,1,1529.1299999999999,306,4,2,3,Others,1529.1299999999999,9
CUST035380,2023-10-16,3,2274.05,441,3,4,4,Loyal Customers,6822.150000000001,11
CUST035381,2021-10-22,3,4963.56,1165,1,4,5,At Risk,14890.68,10
CUST035382,2024-12-17,4,2207.65,13,5,5,3,Loyal Customers,8830.6,13
CUST035383,2024-09-01,5,6044.25,120,5,5,5,Champions,30221.25,15
CUST035385,2023-12-23,1,657.42,373,4,2,1,Others,657.42,7
CUST035386,2023-12-16,2,2806.06,380,4,3,4,Loyal Customers,5612.12,11
CUST035387,2021-12-01,1,655.1999999999999,1125,1,2,1,Others,655.1999999999999,4
CUST035388,2021-10-05,3,1151.19,1182,1,4,2,At Risk,3453.57,7
CUST035389,2020-05-08,1,66.55,1697,1,2,1,Others,66.55,4
CUST035390,2023-03-03,4,3283.0499999999997,668,3,5,4,Loyal Customers,13132.199999999999,12
CUST035392,2023-06-12,4,2387.62,567,3,5,4,Loyal Customers,9550.48,12
CUST035393,2021-02-28,3,2918.51,1401,1,4,4,At Risk,8755.53,9
CUST035394,2024-03-17,2,2413.33,288,4,3,4,Loyal Customers,4826.66,11
CUST035395,2024-06-19,5,6983.3099999999995,194,4,5,5,Champions,34916.549999999996,14
CUST035396,2023-06-16,3,2069.95,563,3,4,3,Loyal Customers,6209.849999999999,10
CUST035397,2022-02-09,1,1364.12,1055,2,2,2,Others,1364.12,6
CUST035398,2021-12-31,2,670.4399999999999,1095,1,3,1,At Risk,1340.8799999999999,5
CUST035399,2022-12-25,2,2254.8,736,2,3,4,At Risk,4509.6,9
CUST035400,2024-10-10,4,3233.8700000000003,81,5,5,4,Champions,12935.480000000001,14
CUST035401,2024-01-21,4,1485.45,344,4,5,3,Loyal Customers,5941.8,12
CUST035402,2024-05-13,1,696.6899999999999,231,4,2,2,Others,696.6899999999999,8
CUST035403,2020-06-27,1,1395.35,1647,1,2,2,Others,1395.35,5
CUST035404,2021-10-20,1,683.3499999999999,1167,1,2,1,Others,683.3499999999999,4
CUST035405,2024-06-20,5,3276.99,193,4,5,4,Champions,16384.949999999997,13
CUST035406,2021-05-08,1,1749.84,1332,1,2,3,Others,1749.84,6
CUST035407,2023-06-12,3,2386.2400000000002,567,3,4,4,Loyal Customers,7158.720000000001,11
CUST035409,2023-01-30,1,1336.24,700,2,2,2,Others,1336.24,6
CUST035410,2023-10-25,1,2528.2,432,3,2,4,Others,2528.2,9
CUST035411,2024-08-08,3,5090.8,144,5,4,5,Champions,15272.400000000001,14
CUST035412,2024-05-06,1,1015.6500000000001,238,4,2,2,Others,1015.6500000000001,8
CUST035413,2023-01-20,1,122.9,710,2,2,1,Others,122.9,5
CUST035414,2023-12-22,2,2775.05,374,4,3,4,Loyal Customers,5550.1,11
CUST035415,2023-06-20,1,1178.1299999999999,559,3,2,2,Others,1178.1299999999999,7
CUST035416,2024-07-03,6,6311.6,180,4,5,5,Champions,37869.600000000006,14
CUST035417,2022-02-10,3,3116.09,1054,2,4,4,At Risk,9348.27,10
CUST035418,2023-08-29,1,2370.9,489,3,2,4,Others,2370.9,9
CUST035420,2023-01-06,5,3567.2,724,2,5,5,At Risk,17836.0,12
CUST035421,2022-11-01,2,1771.74,790,2,3,3,At Risk,3543.48,8
CUST035422,2022-12-19,3,2482.26,742,2,4,4,At Risk,7446.780000000001,10
CUST035424,2023-07-14,3,1386.89,535,3,4,2,Loyal Customers,4160.67,9
CUST035425,2021-04-05,2,1228.8,1365,1,3,2,At Risk,2457.6,6
CUST035426,2023-09-13,2,2936.6899999999996,474,3,3,4,Loyal Customers,5873.379999999999,10
CUST035427,2023-06-01,2,2398.5499999999997,578,3,3,4,Loyal Customers,4797.099999999999,10
CUST035428,2021-02-09,2,1615.44,1420,1,3,3,At Risk,3230.88,7
CUST035429,2024-07-12,1,1736.5,171,5,2,3,Others,1736.5,10
CUST035430,2024-12-21,5,4505.07,9,5,5,5,Champions,22525.35,15
CUST035431,2023-07-17,1,1910.0,532,3,2,3,Others,1910.0,8
CUST035432,2022-06-05,1,45.96,939,2,2,1,Others,45.96,5
CUST035433,2024-12-09,2,1404.12,21,5,3,2,Loyal Customers,2808.24,10
CUST035434,2024-10-13,6,3989.45,78,5,5,5,Champions,23936.699999999997,15
CUST035435,2023-05-30,4,1471.62,580,3,5,3,Loyal Customers,5886.48,11
CUST035436,2024-12-10,1,2693.25,20,5,2,4,Others,2693.25,11
CUST035437,2024-12-04,1,270.12,26,5,2,1,Others,270.12,8
CUST035439,2024-09-27,3,3021.34,94,5,4,4,Champions,9064.02,13
CUST035440,2022-09-13,2,904.6199999999999,839,2,3,2,At Risk,1809.2399999999998,7
CUST035441,2023-04-09,1,1159.17,631,3,2,2,Others,1159.17,7
CUST035442,2022-04-28,2,2900.23,977,2,3,4,At Risk,5800.46,9
CUST035444,2021-03-30,1,382.34,1371,1,2,1,Others,382.34,4
CUST035445,2023-06-20,2,2262.5,559,3,3,4,Loyal Customers,4525.0,10
CUST035446,2020-10-10,1,580.1,1542,1,2,1,Others,580.1,4
CUST035447,2024-04-02,1,2333.88,272,4,2,4,Others,2333.88,10
CUST035448,2024-10-17,3,4429.9,74,5,4,5,Champions,13289.699999999999,14
CUST035449,2024-04-09,2,2770.67,265,4,3,4,Loyal Customers,5541.34,11
CUST035451,2023-08-25,2,559.65,493,3,3,1,Loyal Customers,1119.3,7
CUST035453,2024-03-03,5,6151.04,302,4,5,5,Champions,30755.2,14
CUST035454,2021-03-03,1,1644.0,1398,1,2,3,Others,1644.0,6
CUST035455,2023-08-07,2,3022.2200000000003,511,3,3,4,Loyal Customers,6044.4400000000005,10
CUST035456,2023-06-22,2,2310.9800000000005,557,3,3,4,Loyal Customers,4621.960000000001,10
CUST035457,2024-11-13,3,1222.4499999999998,47,5,4,2,Loyal Customers,3667.3499999999995,11
CUST035458,2024-05-09,3,2431.9700000000003,235,4,4,4,Champions,7295.910000000001,12
CUST035459,2024-09-24,2,1914.14,97,5,3,3,Loyal Customers,3828.28,11
CUST035460,2024-12-28,5,4397.37,2,5,5,5,Champions,21986.85,15
CUST035461,2022-10-24,1,1194.76,798,2,2,2,Others,1194.76,6
CUST035462,2024-11-15,2,1386.72,45,5,3,2,Loyal Customers,2773.44,10
CUST035463,2020-08-01,1,1883.6,1612,1,2,3,Others,1883.6,6
CUST035464,2024-08-05,4,4321.53,147,5,5,5,Champions,17286.12,15
CUST035465,2023-05-07,4,3347.11,603,3,5,5,Loyal Customers,13388.44,13
CUST035466,2022-01-13,1,968.96,1082,1,2,2,Others,968.96,5
CUST035467,2023-02-18,3,1295.75,681,2,4,2,At Risk,3887.25,8
CUST035468,2024-01-28,4,4937.76,337,4,5,5,Champions,19751.04,14
CUST035469,2023-08-05,2,3308.22,513,3,3,5,Loyal Customers,6616.44,11
CUST035470,2024-12-11,7,5506.99,19,5,5,5,Champions,38548.93,15
CUST035471,2024-08-14,6,3567.27,138,5,5,5,Champions,21403.62,15
CUST035472,2024-09-25,4,5683.33,96,5,5,5,Champions,22733.32,15
CUST035473,2020-09-19,2,415.45,1563,1,3,1,At Risk,830.9,5
CUST035474,2024-12-16,3,2310.86,14,5,4,4,Champions,6932.58,13
CUST035475,2024-08-12,1,430.52,140,5,2,1,Others,430.52,8
CUST035476,2022-05-29,2,798.12,946,2,3,2,At Risk,1596.24,7
CUST035477,2022-09-09,2,2709.9799999999996,843,2,3,4,At Risk,5419.959999999999,9
CUST035478,2020-09-08,1,310.17,1574,1,2,1,Others,310.17,4
CUST035479,2023-10-29,2,2583.1800000000003,428,3,3,4,Loyal Customers,5166.360000000001,10
CUST035482,2024-07-16,1,2496.35,167,5,2,4,Others,2496.35,11
CUST035483,2023-09-09,1,901.36,478,3,2,2,Others,901.36,7
CUST035484,2023-04-24,1,2562.5,616,3,2,4,Others,2562.5,9
CUST035485,2020-09-24,1,1121.24,1558,1,2,2,Others,1121.24,5
CUST035486,2023-07-16,1,560.04,533,3,2,1,Others,560.04,6
CUST035487,2023-05-23,2,734.9200000000001,587,3,3,2,Loyal Customers,1469.8400000000001,8
CUST035488,2020-06-27,1,564.14,1647,1,2,1,Others,564.14,4
CUST035489,2023-07-28,3,3121.31,521,3,4,4,Loyal Customers,9363.93,11
CUST035490,2023-10-03,2,562.36,454,3,3,1,Loyal Customers,1124.72,7
CUST035491,2020-09-17,1,440.8,1565,1,2,1,Others,440.8,4
CUST035492,2024-07-26,3,6091.42,157,5,4,5,Champions,18274.260000000002,14
CUST035494,2023-06-02,4,2495.2799999999997,577,3,5,4,Loyal Customers,9981.119999999999,12
CUST035495,2021-07-17,1,269.84,1262,1,2,1,Others,269.84,4
